"","Age","M.F","Country","TimeMin"
"13064",25,"F","USA",231.116666666667
"13065",52,"M","USA",231.116666666667
"13066",22,"F","USA",231.133333333333
"13067",46,"M","BRA",231.133333333333
"13068",63,"M","USA",231.133333333333
"13069",43,"F","USA",231.133333333333
"13070",68,"M","USA",231.133333333333
"13071",41,"M","USA",231.15
"13072",41,"F","CAN",231.15
"13073",57,"M","USA",231.15
"13074",54,"F","USA",231.15
"13075",43,"M","FRA",231.15
"13076",42,"M","FRA",231.166666666667
"13077",49,"F","USA",231.166666666667
"13078",52,"M","USA",231.166666666667
"13079",35,"F","USA",231.183333333333
"13080",36,"F","USA",231.183333333333
"13081",31,"F","USA",231.183333333333
"13082",44,"M","USA",231.183333333333
"13083",40,"F","USA",231.183333333333
"13084",42,"M","USA",231.183333333333
"13085",55,"M","USA",231.2
"13086",36,"F","USA",231.2
"13087",26,"F","USA",231.2
"13088",41,"M","USA",231.2
"13089",45,"M","USA",231.2
"13090",25,"F","USA",231.216666666667
"13091",55,"F","NOR",231.216666666667
"13092",46,"F","USA",231.216666666667
"13093",59,"M","USA",231.233333333333
"13094",21,"M","USA",231.25
"13095",54,"M","USA",231.25
"13096",46,"F","USA",231.266666666667
"13097",33,"M","USA",231.266666666667
"13098",48,"F","USA",231.266666666667
"13099",53,"M","USA",231.266666666667
"13100",56,"M","GER",231.283333333333
"13101",28,"F","USA",231.283333333333
"13102",64,"M","USA",231.283333333333
"13103",42,"M","RUS",231.3
"13104",34,"F","USA",231.3
"13105",39,"F","USA",231.3
"13106",32,"M","USA",231.3
"13107",55,"M","CAN",231.3
"13108",59,"M","USA",231.3
"13109",52,"M","USA",231.3
"13110",42,"F","USA",231.3
"13111",48,"M","PHI",231.3
"13112",40,"F","USA",231.3
"13113",36,"F","USA",231.3
"13114",50,"M","USA",231.3
"13115",28,"F","USA",231.3
"13116",51,"M","USA",231.316666666667
"13117",35,"M","USA",231.316666666667
"13118",33,"F","USA",231.316666666667
"13119",38,"F","USA",231.316666666667
"13120",54,"M","USA",231.316666666667
"13121",51,"F","USA",231.316666666667
"13122",55,"M","CRC",231.316666666667
"13123",34,"F","USA",231.333333333333
"13124",66,"M","AUS",231.333333333333
"13125",42,"M","CAN",231.333333333333
"13126",50,"F","USA",231.333333333333
"13127",46,"F","USA",231.35
"13128",35,"M","MEX",231.35
"13129",29,"F","USA",231.35
"13130",56,"M","USA",231.35
"13131",50,"F","USA",231.35
"13132",44,"F","USA",231.35
"13133",29,"F","USA",231.366666666667
"13134",46,"F","BRA",231.366666666667
"13135",25,"F","CAN",231.383333333333
"13136",47,"M","NED",231.383333333333
"13137",50,"M","USA",231.383333333333
"13138",41,"F","USA",231.383333333333
"13139",34,"F","AUS",231.4
"13140",51,"F","USA",231.4
"13141",61,"M","USA",231.4
"13142",56,"M","COL",231.4
"13143",30,"F","USA",231.4
"13144",21,"F","USA",231.4
"13145",35,"F","USA",231.4
"13146",39,"F","USA",231.416666666667
"13147",55,"M","USA",231.416666666667
"13148",58,"F","USA",231.416666666667
"13149",21,"F","USA",231.416666666667
"13150",39,"F","CAN",231.416666666667
"13151",43,"F","USA",231.416666666667
"13152",56,"M","USA",231.433333333333
"13153",44,"F","CAN",231.433333333333
"13154",32,"F","USA",231.433333333333
"13155",58,"F","USA",231.433333333333
"13156",41,"F","GER",231.433333333333
"13157",52,"F","USA",231.433333333333
"13158",46,"M","USA",231.45
"13159",41,"F","USA",231.45
"13160",36,"F","USA",231.45
"13161",50,"M","USA",231.466666666667
"13162",56,"M","USA",231.466666666667
"13163",46,"F","USA",231.466666666667
"13164",27,"F","USA",231.466666666667
"13165",23,"F","USA",231.466666666667
"13166",45,"M","USA",231.483333333333
"13167",30,"F","USA",231.483333333333
"13168",48,"M","USA",231.483333333333
"13169",55,"M","USA",231.483333333333
"13170",65,"M","USA",231.516666666667
"13171",27,"F","USA",231.516666666667
"13172",38,"F","GBR",231.516666666667
"13173",55,"M","USA",231.516666666667
"13174",61,"M","MEX",231.533333333333
"13175",53,"F","CAN",231.55
"13176",51,"F","CAN",231.55
"13177",60,"M","USA",231.55
"13178",41,"F","USA",231.55
"13179",51,"M","CAN",231.55
"13180",38,"F","USA",231.566666666667
"13181",50,"F","USA",231.566666666667
"13182",42,"M","USA",231.566666666667
"13183",52,"F","USA",231.566666666667
"13184",46,"F","USA",231.583333333333
"13185",23,"F","USA",231.583333333333
"13186",51,"M","KOR",231.583333333333
"13187",33,"F","CAN",231.6
"13188",57,"M","USA",231.6
"13189",46,"F","CAN",231.6
"13190",33,"F","USA",231.6
"13191",37,"F","USA",231.616666666667
"13192",43,"M","CAN",231.616666666667
"13193",26,"M","USA",231.616666666667
"13194",53,"F","USA",231.616666666667
"13195",43,"F","JPN",231.633333333333
"13196",66,"M","USA",231.633333333333
"13197",65,"M","USA",231.633333333333
"13198",45,"M","USA",231.633333333333
"13199",52,"F","USA",231.633333333333
"13200",64,"M","USA",231.633333333333
"13201",53,"F","USA",231.633333333333
"13202",47,"M","CAN",231.633333333333
"13203",49,"F","USA",231.633333333333
"13204",57,"F","CAN",231.633333333333
"13205",41,"F","USA",231.65
"13206",53,"M","USA",231.666666666667
"13207",42,"F","CHN",231.666666666667
"13208",23,"F","USA",231.666666666667
"13209",37,"M","USA",231.666666666667
"13210",29,"M","USA",231.666666666667
"13211",36,"F","USA",231.666666666667
"13212",34,"F","USA",231.683333333333
"13213",40,"F","USA",231.683333333333
"13214",29,"F","USA",231.683333333333
"13215",55,"M","USA",231.683333333333
"13216",47,"M","USA",231.7
"13217",48,"M","GER",231.7
"13218",38,"M","MEX",231.7
"13219",52,"M","CAN",231.7
"13220",43,"F","USA",231.716666666667
"13221",43,"M","CAN",231.716666666667
"13222",40,"F","USA",231.716666666667
"13223",32,"F","USA",231.716666666667
"13224",47,"F","CAN",231.716666666667
"13225",48,"M","USA",231.716666666667
"13226",39,"F","USA",231.716666666667
"13227",36,"M","USA",231.733333333333
"13228",57,"F","USA",231.733333333333
"13229",58,"M","USA",231.733333333333
"13230",48,"M","USA",231.733333333333
"13231",38,"F","USA",231.733333333333
"13232",51,"F","USA",231.733333333333
"13233",49,"M","USA",231.733333333333
"13234",60,"M","USA",231.733333333333
"13235",40,"F","CAN",231.733333333333
"13236",50,"M","USA",231.75
"13237",48,"F","IND",231.75
"13238",32,"F","USA",231.75
"13239",47,"F","USA",231.766666666667
"13240",62,"M","USA",231.766666666667
"13241",30,"M","USA",231.766666666667
"13242",43,"F","USA",231.766666666667
"13243",52,"M","COL",231.766666666667
"13244",46,"M","USA",231.766666666667
"13245",53,"M","USA",231.766666666667
"13246",48,"M","USA",231.783333333333
"13247",42,"F","USA",231.783333333333
"13248",48,"F","USA",231.783333333333
"13249",44,"M","USA",231.783333333333
"13250",50,"F","USA",231.783333333333
"13251",45,"F","USA",231.8
"13252",37,"F","USA",231.8
"13253",53,"F","CAN",231.8
"13254",41,"M","USA",231.8
"13255",40,"F","USA",231.8
"13256",54,"M","USA",231.8
"13257",32,"F","USA",231.816666666667
"13258",29,"M","ESP",231.816666666667
"13259",40,"F","USA",231.816666666667
"13260",47,"F","USA",231.833333333333
"13261",23,"F","USA",231.833333333333
"13262",42,"F","USA",231.833333333333
"13263",27,"F","USA",231.833333333333
"13264",31,"F","USA",231.85
"13265",32,"M","USA",231.85
"13266",58,"M","USA",231.85
"13267",27,"F","USA",231.85
"13268",25,"F","USA",231.85
"13269",55,"F","USA",231.85
"13270",54,"F","USA",231.866666666667
"13271",59,"M","CAN",231.866666666667
"13272",52,"M","USA",231.866666666667
"13273",60,"M","USA",231.866666666667
"13274",29,"F","USA",231.883333333333
"13275",32,"F","USA",231.883333333333
"13276",24,"F","USA",231.883333333333
"13277",30,"F","USA",231.883333333333
"13278",40,"F","USA",231.883333333333
"13279",30,"F","USA",231.883333333333
"13280",61,"F","USA",231.883333333333
"13281",26,"F","USA",231.9
"13282",40,"M","USA",231.9
"13283",37,"F","USA",231.9
"13284",28,"F","USA",231.9
"13285",43,"M","USA",231.9
"13286",33,"M","USA",231.9
"13287",32,"F","USA",231.9
"13288",57,"F","USA",231.916666666667
"13289",41,"F","NED",231.916666666667
"13290",47,"M","USA",231.916666666667
"13291",49,"F","USA",231.916666666667
"13292",36,"F","USA",231.916666666667
"13293",47,"M","USA",231.933333333333
"13294",32,"F","USA",231.933333333333
"13295",41,"M","USA",231.933333333333
"13296",26,"F","USA",231.933333333333
"13297",29,"F","USA",231.933333333333
"13298",36,"F","USA",231.95
"13299",58,"F","USA",231.95
"13300",47,"M","USA",231.95
"13301",49,"F","USA",231.966666666667
"13302",63,"M","CAN",231.983333333333
"13303",48,"M","USA",231.983333333333
"13304",58,"F","AUS",231.983333333333
"13305",42,"F","USA",231.983333333333
"13306",48,"M","USA",231.983333333333
"13307",21,"M","USA",232
"13308",58,"M","USA",232
"13309",48,"M","USA",232
"13310",49,"F","USA",232
"13311",38,"F","USA",232
"13312",42,"F","USA",232
"13313",39,"F","USA",232.016666666667
"13314",38,"F","GBR",232.016666666667
"13315",50,"M","CAN",232.016666666667
"13316",42,"F","USA",232.016666666667
"13317",70,"M","USA",232.016666666667
"13318",61,"M","USA",232.016666666667
"13319",49,"F","USA",232.016666666667
"13320",62,"M","MEX",232.033333333333
"13321",55,"M","USA",232.033333333333
"13322",37,"F","USA",232.033333333333
"13323",53,"M","USA",232.05
"13324",43,"M","BEL",232.05
"13325",57,"M","CAN",232.066666666667
"13326",38,"F","USA",232.066666666667
"13327",23,"F","CAN",232.066666666667
"13328",26,"F","USA",232.066666666667
"13329",41,"F","USA",232.066666666667
"13330",27,"F","USA",232.066666666667
"13331",45,"F","USA",232.083333333333
"13332",40,"F","CAN",232.083333333333
"13333",45,"F","USA",232.083333333333
"13334",47,"M","CAN",232.1
"13335",48,"F","USA",232.1
"13336",30,"F","CAN",232.1
"13337",24,"F","USA",232.1
"13338",61,"M","USA",232.1
"13339",54,"M","USA",232.116666666667
"13340",39,"M","FRA",232.116666666667
"13341",28,"F","USA",232.133333333333
"13342",33,"M","USA",232.133333333333
"13343",33,"F","USA",232.133333333333
"13344",56,"M","KOR",232.133333333333
"13345",59,"M","MEX",232.133333333333
"13346",60,"M","USA",232.133333333333
"13347",58,"M","USA",232.133333333333
"13348",41,"F","USA",232.133333333333
"13349",56,"M","USA",232.15
"13350",27,"F","USA",232.15
"13351",43,"M","EST",232.15
"13352",55,"M","USA",232.15
"13353",23,"F","USA",232.15
"13354",33,"F","USA",232.166666666667
"13355",34,"F","USA",232.166666666667
"13356",47,"M","AUS",232.166666666667
"13357",50,"M","USA",232.166666666667
"13358",32,"M","MEX",232.166666666667
"13359",22,"F","AUS",232.183333333333
"13360",62,"M","USA",232.183333333333
"13361",52,"M","USA",232.183333333333
"13362",56,"F","USA",232.183333333333
"13363",52,"F","CAN",232.2
"13364",55,"M","USA",232.2
"13365",51,"M","USA",232.2
"13366",61,"M","USA",232.2
"13367",43,"M","USA",232.2
"13368",33,"M","USA",232.2
"13369",46,"F","USA",232.2
"13370",50,"M","CAN",232.216666666667
"13371",28,"F","USA",232.216666666667
"13372",33,"M","GBR",232.216666666667
"13373",33,"F","USA",232.216666666667
"13374",42,"F","CAN",232.233333333333
"13375",25,"F","USA",232.233333333333
"13376",45,"M","USA",232.233333333333
"13377",50,"M","USA",232.233333333333
"13378",58,"M","USA",232.233333333333
"13379",45,"F","USA",232.25
"13380",55,"M","USA",232.25
"13381",59,"M","USA",232.25
"13382",46,"F","USA",232.25
"13383",45,"F","USA",232.266666666667
"13384",42,"M","USA",232.266666666667
"13385",25,"F","USA",232.266666666667
"13386",37,"F","USA",232.266666666667
"13387",24,"F","USA",232.266666666667
"13388",35,"F","TWN",232.283333333333
"13389",46,"M","CAN",232.283333333333
"13390",33,"F","USA",232.283333333333
"13391",29,"M","USA",232.283333333333
"13392",56,"F","USA",232.3
"13393",25,"F","USA",232.3
"13394",66,"M","USA",232.3
"13395",60,"M","USA",232.3
"13396",54,"M","USA",232.316666666667
"13397",32,"F","USA",232.316666666667
"13398",52,"M","USA",232.316666666667
"13399",44,"F","USA",232.333333333333
"13400",48,"F","USA",232.333333333333
"13401",36,"M","USA",232.333333333333
"13402",48,"M","USA",232.35
"13403",55,"M","CAN",232.35
"13404",26,"F","USA",232.35
"13405",19,"F","USA",232.35
"13406",52,"M","USA",232.35
"13407",46,"F","USA",232.35
"13408",44,"F","USA",232.366666666667
"13409",52,"F","USA",232.366666666667
"13410",55,"F","CAN",232.383333333333
"13411",43,"M","CHI",232.4
"13412",46,"F","USA",232.4
"13413",52,"F","CAN",232.4
"13414",55,"M","AUS",232.4
"13415",61,"M","USA",232.4
"13416",58,"M","CAN",232.416666666667
"13417",45,"F","USA",232.416666666667
"13418",51,"M","USA",232.416666666667
"13419",31,"F","USA",232.416666666667
"13420",41,"M","BEL",232.416666666667
"13421",43,"F","USA",232.416666666667
"13422",46,"F","USA",232.416666666667
"13423",31,"F","USA",232.433333333333
"13424",48,"F","USA",232.433333333333
"13425",48,"M","GBR",232.45
"13426",46,"F","USA",232.45
"13427",60,"M","CAN",232.466666666667
"13428",41,"M","USA",232.466666666667
"13429",40,"F","USA",232.466666666667
"13430",42,"M","GBR",232.466666666667
"13431",40,"F","USA",232.466666666667
"13432",47,"M","CAN",232.483333333333
"13433",55,"M","USA",232.483333333333
"13434",47,"F","USA",232.5
"13435",60,"M","USA",232.5
"13436",45,"M","USA",232.5
"13437",34,"M","USA",232.5
"13438",60,"M","USA",232.5
"13439",54,"M","GBR",232.5
"13440",27,"M","USA",232.516666666667
"13441",44,"F","USA",232.533333333333
"13442",51,"M","USA",232.533333333333
"13443",57,"M","CAN",232.533333333333
"13444",41,"M","USA",232.533333333333
"13445",49,"F","USA",232.55
"13446",38,"M","CAN",232.55
"13447",57,"M","USA",232.55
"13448",41,"F","CAN",232.55
"13449",46,"M","USA",232.55
"13450",25,"F","USA",232.566666666667
"13451",40,"F","USA",232.566666666667
"13452",44,"F","USA",232.566666666667
"13453",43,"M","USA",232.566666666667
"13454",27,"F","USA",232.583333333333
"13455",50,"F","USA",232.583333333333
"13456",41,"F","USA",232.583333333333
"13457",60,"F","USA",232.583333333333
"13458",61,"M","USA",232.6
"13459",40,"M","USA",232.6
"13460",52,"M","USA",232.6
"13461",53,"M","USA",232.6
"13462",45,"F","CAN",232.616666666667
"13463",27,"F","USA",232.616666666667
"13464",40,"F","CAN",232.616666666667
"13465",26,"M","USA",232.616666666667
"13466",32,"M","USA",232.616666666667
"13467",34,"M","USA",232.633333333333
"13468",38,"F","USA",232.633333333333
"13469",47,"F","USA",232.633333333333
"13470",41,"M","CAN",232.633333333333
"13471",62,"M","COL",232.633333333333
"13472",40,"M","USA",232.633333333333
"13473",31,"F","USA",232.633333333333
"13474",29,"F","USA",232.65
"13475",45,"M","USA",232.65
"13476",56,"M","USA",232.65
"13477",42,"F","USA",232.65
"13478",42,"F","USA",232.65
"13479",46,"M","USA",232.65
"13480",27,"F","USA",232.65
"13481",29,"M","USA",232.65
"13482",35,"M","USA",232.65
"13483",50,"F","CAN",232.65
"13484",54,"M","USA",232.666666666667
"13485",61,"M","CAN",232.666666666667
"13486",40,"F","ITA",232.666666666667
"13487",60,"M","USA",232.666666666667
"13488",54,"M","NED",232.666666666667
"13489",55,"M","USA",232.666666666667
"13490",45,"M","AUS",232.666666666667
"13491",48,"M","AUS",232.683333333333
"13492",41,"F","CHN",232.683333333333
"13493",49,"M","GBR",232.7
"13494",33,"F","USA",232.7
"13495",47,"F","SWE",232.7
"13496",34,"F","USA",232.7
"13497",55,"M","USA",232.7
"13498",44,"F","USA",232.7
"13499",35,"M","USA",232.7
"13500",60,"F","USA",232.7
"13501",49,"F","CAN",232.716666666667
"13502",42,"F","USA",232.716666666667
"13503",47,"F","CAN",232.716666666667
"13504",34,"F","USA",232.716666666667
"13505",41,"F","USA",232.716666666667
"13506",53,"M","USA",232.716666666667
"13507",27,"F","USA",232.716666666667
"13508",51,"F","USA",232.716666666667
"13509",55,"F","USA",232.716666666667
"13510",21,"F","USA",232.733333333333
"13511",36,"F","USA",232.733333333333
"13512",50,"M","USA",232.733333333333
"13513",40,"F","MEX",232.733333333333
"13514",40,"F","USA",232.733333333333
"13515",37,"M","POL",232.733333333333
"13516",55,"M","USA",232.75
"13517",57,"F","USA",232.75
"13518",24,"F","USA",232.75
"13519",36,"F","USA",232.766666666667
"13520",48,"M","USA",232.766666666667
"13521",43,"M","USA",232.766666666667
"13522",38,"M","GBR",232.783333333333
"13523",41,"F","USA",232.783333333333
"13524",57,"F","USA",232.783333333333
"13525",39,"F","USA",232.783333333333
"13526",39,"M","USA",232.783333333333
"13527",46,"F","USA",232.8
"13528",52,"M","USA",232.8
"13529",51,"F","USA",232.8
"13530",54,"M","USA",232.8
"13531",52,"F","USA",232.8
"13532",49,"F","USA",232.816666666667
"13533",31,"F","USA",232.816666666667
"13534",53,"M","USA",232.816666666667
"13535",34,"F","USA",232.833333333333
"13536",41,"F","BRA",232.833333333333
"13537",35,"F","USA",232.833333333333
"13538",48,"F","CAN",232.85
"13539",55,"M","USA",232.85
"13540",38,"F","USA",232.85
"13541",51,"F","USA",232.85
"13542",56,"M","USA",232.85
"13543",52,"F","USA",232.85
"13544",53,"F","USA",232.85
"13545",47,"M","FRA",232.866666666667
"13546",26,"M","USA",232.866666666667
"13547",52,"F","USA",232.866666666667
"13548",53,"M","USA",232.866666666667
"13549",49,"F","USA",232.866666666667
"13550",36,"M","USA",232.866666666667
"13551",35,"F","USA",232.883333333333
"13552",36,"F","USA",232.883333333333
"13553",35,"F","USA",232.883333333333
"13554",33,"F","USA",232.883333333333
"13555",48,"F","USA",232.883333333333
"13556",59,"F","USA",232.883333333333
"13557",48,"F","CAN",232.883333333333
"13558",39,"F","USA",232.9
"13559",46,"M","CHN",232.9
"13560",46,"F","MEX",232.9
"13561",39,"M","USA",232.9
"13562",41,"F","USA",232.9
"13563",59,"M","USA",232.9
"13564",31,"F","USA",232.9
"13565",62,"M","USA",232.916666666667
"13566",45,"M","NOR",232.916666666667
"13567",57,"F","CAN",232.916666666667
"13568",39,"F","USA",232.916666666667
"13569",41,"F","USA",232.916666666667
"13570",47,"M","CHN",232.916666666667
"13571",31,"M","SUI",232.916666666667
"13572",37,"F","USA",232.916666666667
"13573",45,"F","USA",232.916666666667
"13574",52,"M","USA",232.933333333333
"13575",38,"F","CAN",232.933333333333
"13576",47,"F","USA",232.933333333333
"13577",53,"F","USA",232.933333333333
"13578",44,"F","USA",232.933333333333
"13579",46,"F","USA",232.933333333333
"13580",48,"M","USA",232.933333333333
"13581",38,"M","USA",232.933333333333
"13582",45,"M","USA",232.933333333333
"13583",51,"F","USA",232.95
"13584",45,"F","USA",232.95
"13585",37,"F","USA",232.95
"13586",60,"M","GBR",232.95
"13587",37,"F","USA",232.966666666667
"13588",51,"M","USA",232.966666666667
"13589",40,"M","MEX",232.966666666667
"13590",35,"F","USA",232.983333333333
"13591",40,"F","USA",232.983333333333
"13592",44,"F","USA",232.983333333333
"13593",49,"M","USA",232.983333333333
"13594",23,"F","USA",233
"13595",43,"F","USA",233
"13596",50,"F","ITA",233
"13597",35,"F","USA",233
"13598",54,"M","USA",233
"13599",56,"F","USA",233
"13600",50,"M","USA",233
"13601",28,"F","USA",233
"13602",25,"F","USA",233.016666666667
"13603",41,"F","USA",233.016666666667
"13604",61,"M","USA",233.016666666667
"13605",61,"M","CAN",233.016666666667
"13606",46,"M","USA",233.016666666667
